Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909750907,1403461981,FALSE,clixsense,1,39347443,AUT,Vienna,80.110.82.64,I have a problem could you please help me?,I made a mistake while booking a ticket can you help me?,I forgot to add a frequent flyer number could you add it for me?,booking_modify_ff,1,0
2909717804,1403461981,FALSE,clixsense,1,42184715,SRB,Belgrade,178.254.175.29,I want to add flyer number.,I would like to add a frequent flyer number to my booked flight.,I already booked my flight how to add frequent flyer number?,booking_modify_ff,0,0
2909714193,1403461981,FALSE,neodev,1,43191711,EGY,Cairo,41.44.237.76,pleas add a frequent flyer number to my flight,and tell me when you complete it,nothing,booking_modify_ff,23,0
2909644607,1403461981,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,oujdoiajda joadj po,pjapfaj p,pajpfjapafj,booking_modify_ff,123,0
2909681257,1403461981,FALSE,neodev,1,40010991,EGY,,82.129.198.18,can i add a frequent flyer number to my flight?,should i add a flyer number ?,is it possible to add a frequent flyer number ?,booking_modify_ff,0,0
2909664042,1403461981,FALSE,elite,1,43778069,MEX,Guadalajara,177.240.140.242,can I still add a frequent flyer number to my reservation?,I booked a flight but would like to add a frequent flyer number.,How do I add a frequent flyer number to my flight?,booking_modify_ff,0,0
2909677321,1403461981,FALSE,neodev,1,43842917,EGY,,156.203.100.225,may i add a frequent flyer number to this flight,i wanna add a frequent flyer number to the flight i had booked,that flight i booked  can i add a frequent flyer number to it,booking_modify_ff,0,0
2909681216,1403461981,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,I need to add a frequent flyer number to a flight I have already booked,May I add a frequent flyer number to a flight that I  booked?,May I please add a frequent flyer number to a booked flight?,booking_modify_ff,0,0
2909680850,1403461981,FALSE,elite,1,43775319,MEX,Zapopan,187.189.149.82,can i add a frequent flyer number to my reservation?,how can i add a flight number to my booked flight?,i want to add a frequetly flyer number to my flight.,booking_modify_ff,0,0
2909632259,1403461981,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,booking_modify_ff,0,0
2909753856,1403461981,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I want to add the number of permanent flyer,I want to add the number of permanent travel to my trip No. 1321,I want to add a permanent travel number for my trip,booking_modify_ff,0,0
2909673536,1403461981,FALSE,elite,1,43305968,SRB,Novi Sad,147.91.173.31,Is it possible to add a frequent flyer number to a flight I already booked?,Would I be able to add a frequent flyer number to an already booked flight?,I have already booked a flight is it still possible to a frequent flyer number  to it?,booking_modify_ff,0,0
2909700951,1403461981,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,booking_modify_ff,123,0
2909674211,1403461981,FALSE,neodev,1,43850470,VEN,Barquisimeto,190.207.138.155,Are tickets available?,I would like a seat next to it for another passenger,Have tickets increased in price?,booking_modify_ff,123,0
2909664390,1403461981,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I am a frequent traveler would give me some number of traveler,I have some number of available flight,I travel frequently what my travel number would be,booking_modify_ff,0,0
2909775273,1403461981,FALSE,clixsense,1,36522920,RUS,Moscow,91.78.29.125,Can I add my number to receive bonuses?,Can we do this on the phone?,In this case I get a full number of bonuses?,booking_modify_ff,23,0
2909660577,1403461981,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,I bought a pass and I need to include a friend on the same flight what to do?,Can I get discount to buy more tickets besides mine?,What is the final value to include a friend in the flight?,booking_modify_ff,123,0
2909656704,1403461981,FALSE,neodev,1,39912680,COL,Medell√≠n,190.9.214.212,I would like to add a frequent flyer number to a flight please.,I need to add a frequent flyer number to my flight.,Could you add this frequent flyer number to my flight please?,booking_modify_ff,0,0
2909656209,1403461981,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Help me to add a frequent flyer number?,Help me to add a frequent flyer number?,Help me to add a frequent flyer number?,booking_modify_ff,0,0
2909687278,1403461981,FALSE,elite,1,40356433,SRB,,77.243.24.177,Can you add a frequent flyer number to my booked flight ?,Is it possible to add a frequent flyer number to my flight ?,I would like to add frequent flyer number to my flight.,booking_modify_ff,0,0
2909674850,1403461981,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,can I request my frequent flyer number?,Is this reservation number correct?,Can you verify my frequent flyer number?,booking_modify_ff,0,0
2909778127,1403461979,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,Tell me if I can add insurance to my flight?,I'd like to change it.,Insurance me and my wife.,booking_modify_insurance,2,0
2909710458,1403461979,FALSE,neodev,1,43162037,GHA,Accra,41.189.163.62,Which package?,Which ticket did you buy?,How many tickets did you buy>,booking_modify_insurance,123,0
2909657206,1403461979,FALSE,neodev,1,41034016,VEN,Caracas,186.167.250.57,Tell me about the travel insurance,I forgot to add a travel insurance to the flight how can i do that?,Hope there will be no problem to add insurance,booking_modify_insurance,0,0
2909691380,1403461979,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,i want to add travel insurance to a purchased flight,can i add a travel insurance to a purchased flight ?,is there any chance to add travel insurance to a purchased flight ?,booking_modify_insurance,0,0
2909647391,1403461979,FALSE,neodev,1,42011823,VEN,Maracay,186.92.44.117,yes i want add travel insurance for emergency,yes i want add travel insurance for  hotel,yes i want add travel insurance for  my package,booking_modify_insurance,0,0
2909710266,1403461979,FALSE,elite,1,43821915,MEX,Acapulco De Ju√°rez,201.114.49.39,I already booked I want to add travel insurance please,before buying or after I can add travel insurance?,I already bought my ticket but I want to add travel insurance can you add it?,booking_modify_insurance,0,0
2909663484,1403461979,FALSE,clixsense,1,43781014,MNE,Budva,62.4.55.102,Can I add travel insurance to a purchased flight?,May I add travel insurance  to a purchased flight,Is there a possibility to add travel insurance  to a purchased flight?,booking_modify_insurance,0,0
2909628963,1403461979,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Are taxis available to book right now?,Are taxis available to book right now?,Are taxis available to book right now?,booking_change,0,0
2909714056,1403461979,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,How much does it cost?,Where can I get additional travel insurance?,Can I get only medical insurance for the flight?,booking_modify_insurance,1,0
2909741705,1403461979,FALSE,neodev,1,43603766,VEN,,186.24.4.226,How much does travel insurance cost?,Do you have the option to buy travel insurance on this flight?,Travel insurance is something valuable,booking_modify_insurance,0,0
2909683381,1403461979,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,booking_modify_insurance,123,0
2909668676,1403461979,FALSE,neodev,1,39257488,VEN,Caracas,186.167.242.20,how much would be the cost of it and that would include,send me insurance costs,when you could make the insurance payment,booking_modify_insurance,1,0
2909651054,1403461979,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Help for  travel insurance to a purchased flight please?,Help for  travel insurance to a purchased flight please?,Help for  travel insurance to a purchased flight please?,booking_modify_insurance,0,0
2909712184,1403461979,FALSE,neodev,1,42884031,VEN,Caracas,186.90.234.249,Ok sure how much is it?,must I pay for it?,No I don't want to pay for any travel insurance,booking_modify_insurance,123,0
2909715491,1403461979,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,Want to add travel insurance to a purchased flight,How can i add travel insurance to a purchased flight,Show me how to add travel insurance to a purchased flight,booking_modify_insurance,0,0
2909818755,1403461979,FALSE,clixsense,1,42160208,UKR,,91.227.151.146,How much is insurance ?,is the insurance included in the ticket price?,flight safe?,booking_modify_insurance,3,0
2909693080,1403461979,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,Can you help me to add travel insurance to a purchased flight?,I really need to take my flight!,Without it I can't take my flight.,booking_modify_insurance,23,0
2909725900,1403461979,FALSE,bitcoinget,1,43851278,USA,New York,162.243.39.208,I want to add travel insurance to my purchased flight,Tell me how I can add travel insurance to my purchased flight,Want to know I can add travel insurance to my purchased flight,booking_modify_insurance,0,0
2909632180,1403461979,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,I have to my add fly travel insurance?,I have to my add fly travel insurance? and what happened?,I have to my add fly travel insurance if or rejected?,booking_modify_insurance,0,0
2909643982,1403461979,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,Can I add insurance with tickets already purchased?,Do I pay any additional fees for buying after-flight insurance?,What is the best insurance company to recommend?,booking_modify_insurance,0,0
2909748515,1403461979,FALSE,clixsense,1,37780823,VEN,Caracas,190.39.8.228,CAN I ADD A TRAVEL INSURANCE TO THIS FLIGHT?,I WOULD LIKE TO ADD A TRAVEL INSURANCE TO FLIGHT,A TRAVEL INSURANCE IS AVAILABLE TO THIS FLIGHT,booking_modify_insurance,0,0
2909697763,1403461979,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I want to add travel insurance to my flight.,Could i add insurance to an existing flight?,Is there any cost to add insurance to my flight?,booking_modify_insurance,0,0
2909639645,1403461979,FALSE,neodev,1,43615460,EGY,Benha,156.214.127.74,how can i add travel insurance to a purchased flight?,whats the way if i want to add travel insurance?,Is there any objection if i add travel insurance to a purchased flight?,booking_modify_insurance,0,0
2909696418,1403461979,FALSE,clixsense,1,40597878,ESP,Leioa,85.86.226.145,I want an insurance please,Show me your insurances,What's the coverage of your insurance?,booking_modify_insurance,0,0
2909748983,1403461979,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can I add travel insurance to my purchased flight?,I want to add travel insurance to my purchased flight,Can you help me with insurance on my reserved trips?,booking_modify_insurance,0,0
2909740872,1403461979,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,How can I add travel insurance to my flight?,Is it possible to add travel insurance to a purchase flight?,Travel insurance to a purchased flight?,booking_modify_insurance,0,0
